,0
LARP4,0
ITM2A,0
PTEN,0
S1PR1,0
SALL1,0
PTCH1,0
TMEM47,0
PSME2,0
JAM2,0
JARID2,0
SAPCD2,0
FGFR3,0
CACHD1,0
CRIM1,0
CA4,0
FGFR1OP2,0
KAT2B,0
C1S,0
C1R,0
C1QL2,0
KATNA1,0
PSAP,0
C1QB,0
PRRC2A,0
ITGB8,0
ITGA7,0
FKBP2,0
SST,0
CAVIN1,0
TMEM100,0
IFT88,0
CASKIN1,0
IGF1,0
IGF2,0
IGFBP3,0
IGFBP4,0
PYGM,0
IGFBP7,0
IL17D,0
TMEM91,0
RYK,0
CAMTA1,0
FNDC3A,0
ING3,0
S100A10,0
S100A11,0
S100A13,0
TMEM201,0
PTGS2,0
TMEM216,0
TMEM223,0
CALU,0
FOS,0
FGF1,0
BTG3,0
TMEM94,0
FAM162A,0
SPOCK3,0
BBOF1,0
TRIM47,0
TRIM9,0
KRT10,0
TRIOBP,0
LAMC1,0
BAALC,0
LAPTM5,0
GKAP1,0
CUX1,0
CYP1B1,0
B3GAT2,0
LGALS3,0
PLIN2,0
LIX1,0
PLEC,0
PLAC9,0
SPARC,0
LONP2,0
PKIB,0
EZR,0
EXT2,0
PLXNB1,0
IFNAR1,0
SELENOK,0
BCL7C,0
BTBD7,0
SCARA3,0
KCNIP1,0
SRI,0
KCNIP3,0
KCNJ16,0
SRGN,0
BRD2,0
BPTF,0
SCG3,0
PPT1,0
TRIB2,0
SCPEP1,0
PPP4R3B,0
TPBG,0
SDCBP,0
PPP1R1B,0
PPP1R12A,0
TPM1,0
SDHC,0
PPIL4,0
SDK2,0
CTSL,0
KLF2,0
KCTD6,0
IFI27L2,0
CBLN4,0
CBX6,0
GPBP1,0
GPCPD1,0
GPR137,0
RND3,0
RNASET2,0
CHDH,0
RIMS2,0
RIC8B,0
RPS26,0
CHD1L,0
RPS29,0
RNF169,0
CHCHD2,0
RGS8,0
RGS5,0
CNTNAP4,0
RGMB,0
SURF1,0
GRM3,0
RFTN2,0
CEP85L,0
RPS4X,0
COL18A1,0
COL4A1,0
CHCHD10,0
GSTM3,0
RPS2,0
GOLM2,0
GLMN,0
CLK4,0
GJB6,0
SYNE2,0
RPL31,0
SYAP1,0
RPL35A,0
RPL12,0
ROCK2,0
CKB,0
GLUL,0
TBC1D13,0
GMFG,0
TAGLN,0
RPL7,0
GNAI2,0
CHST7,0
TAGLN2,0
RPLP1,0
SUZ12,0
RPS16,0
TAPBP,0
CHRAC1,0
CHPT1,0
GNA13,0
LRCH1,0
