,0
ZYX,0
NANOS3,0
CEP131,0
CEP126,0
NDST3,0
CDS1,0
NEUROD2,0
NEUROG2,0
NFIB,0
NFIX,0
NHSL1,0
CDH4,0
NINL,0
NME7,0
NPAS4,0
CDC42EP3,0
NPM1,0
NR2F6,0
NRG2,0
CD36,0
NRP2,0
NSA2,0
NTAN1,0
CCNI,0
NUMA1,0
CCNB1IP1,0
NUP88,0
OCIAD2,0
NAIP,0
NAALADL1,0
NAALAD2,0
CES2,0
MAZ,0
MB21D2,0
MCM7,0
MCTP1,0
MDGA1,0
MDM4,0
CITED4,0
CIAO1,0
MEPE,0
METTL23,0
MEX3A,0
MEX3B,0
MEX3C,0
CCK,0
MICAL3,0
MIIP,0
MLH3,0
MLLT6,0
MN1,0
MPP1,0
MRPL13,0
MRPL37,0
MRPL43,0
MRPS36,0
CHCHD7,0
MTHFD2L,0
MTMR4,0
MYCN,0
MIDEAS,0
MAX,0
CCDC93,0
CCDC88C,0
PPM1K,0
C1QBP,0
PPP4C,0
PRDX2,0
PRKCA,0
PROX1,0
PRR3,0
BRK1,0
PSMC3,0
PTDSS1,0
BRD8,0
BRAT1,0
PTMS,0
PTOV1,0
BOLA3,0
BMT2,0
PTPN4,0
BMERB1,0
PTPRE,0
BIRC6,0
BID,0
PTPRO,0
PYDC1,0
RAB40B,0
BCOR,0
RACK1,0
RANGRF,0
CA10,0
PPFIA2,0
PPA1,0
CACNA1I,0
OSBPL8,0
CCDC71L,0
OSGEPL1,0
P3H4,0
CCBE1,0
PALMD,0
CBLN2,0
CBLN1,0
PCDH8,0
PCGF3,0
CASKIN1,0
CARTPT,0
PCNP,0
OGDHL,0
PDE1A,0
PDLIM4,0
PES1,0
CAMLG,0
PGLS,0
PHF2,0
CAMK2N2,0
PHIP,0
PID1,0
PKIG,0
PLEC,0
PLXNA2,0
CACNG2,0
POLR1B,0
PDE1B,0
CLMP,0
MAST4,0
MAP3K2,0
FOXN3,0
DNAJA4,0
FOXO3,0
DMAP1,0
DLX2,0
FRMD4B,0
FXR2,0
G3BP1,0
DISP3,0
GADD45G,0
GALNT7,0
GAP43,0
GATD1,0
DHX34,0
GLRA2,0
GLRA3,0
GLRX,0
GNAI1,0
DERA,0
GRIK4,0
GRIP2,0
GSE1,0
GTF3C5,0
GTPBP3,0
HAPLN4,0
HDDC2,0
HES6,0
DNAJC21,0
DNAJC4,0
FGF14,0
FBXO9,0
ECSIT,0
ECPAS,0
EBPL,0
EBF4,0
EFNA2,0
EIF3B,0
DUSP4,0
ELFN1,0
ELMO1,0
DUSP2,0
ELOC,0
DUS3L,0
ENC1,0
DCTN6,0
ENTPD3,0
EPS15L1,0
ERBB4,0
ERO1B,0
EVL,0
EXOC6,0
FAAP100,0
DOT1L,0
DOP1B,0
FAM110B,0
DOK4,0
FAT3,0
DOC2B,0
FBXL12,0
EPHA3,0
HINFP,0
DCTD,0
HIP1R,0
KCND2,0
KCND3,0
KCNH2,0
KCNJ6,0
CREBL2,0
KCNK2,0
KCTD3,0
KEAP1,0
KIAA0408,0
KIF26B,0
KITLG,0
KLF12,0
KLHL25,0
KAT6A,0
KREMEN1,0
CORO2B,0
COQ5,0
LPIN1,0
COMMD6,0
LRP12,0
LRRC28,0
LRRC75A,0
COBL,0
LRRN1,0
MAD2L1BP,0
