,0
SOSTDC1,0
MBTD1,0
CA10,0
MYT1L,0
CRACD,0
FEZ1,0
ACTN2,0
COQ2,0
SORL1,0
RBM34,0
MEPE,0
SLC35F2,0
FAM241A,0
RHOU,0
MFSD11,0
CYTH1,0
EPHX1,0
GUCY1A2,0
RNF144A,0
KIDINS220,0
ARID5B,0
LIMCH1,0
QPCT,0
TBCCD1,0
USP22,0
SST,0
STYK1,0
MEMO1,0
SPON2,0
PIP4K2B,0
NDST3,0
TBC1D14,0
KRT19,0
JUP,0
TM9SF3,0
CYP26A1,0
FAM184B,0
MYCN,0
PDS5A,0
APBB2,0
IGFBP4,0
PANX1,0
MIA3,0
NAALAD2,0
SUB1,0
CCBE1,0
NAV2,0
TMEM74B,0
ABCC8,0
HTR1A,0
MAST4,0
CARTPT,0
COLGALT2,0
RASSF2,0
FCHO2,0
DCHS1,0
NME7,0
SFT2D2,0
GATD1,0
PRRC2B,0
KIF3B,0
MCTP1,0
SLC23A2,0
CDC42EP3,0
EDEM3,0
MAPK4,0
ELMOD2,0
SH3D19,0
RAB40B,0
DLG2,0
TMEM131L,0
RNF175,0
GRK2,0
RHOV,0
TSPAN18,0
ANKRD29,0
CNIH2,0
GLRA3,0
DCTD,0
SORBS2,0
SYT4,0
CELF1,0
KIF21B,0
OTULINL,0
GALNT7,0
MMP24,0
ZSWIM7,0
EPS8,0
VASH1,0
ATP2B2,0
MAN2C1,0
ANKRD28,0
ERICH2,0
DNAJA4,0
DCLK3,0
GRB14,0
ENTPD3,0
DAAM1,0
LRRC2,0
DACT1,0
SYNM,0
FAM126A,0
SLC9A3R2,0
R3HDM1,0
ARHGEF7,0
RTP5,0
TTC7B,0
FRZB,0
CCDC88C,0
MARCHF4,0
IGFBP5,0
CHP1,0
IDH1,0
ZDBF2,0
NRP2,0
SHF,0
ABI2,0
CASKIN1,0
TMOD3,0
GABRB3,0
MINDY2,0
SATB2,0
IFI27L1,0
TLE3,0
TMEFF2,0
NEO1,0
GULP1,0
EPHA4,0
EFNB2,0
LIMS2,0
PCDH8,0
CSRP2,0
SMPD3,0
TANGO6,0
LEMD3,0
CALB2,0
MARCHF9,0
COMMD2,0
JPH3,0
ATP2C1,0
DOC2B,0
TUBA1A,0
FAM161A,0
SMTNL2,0
ABCD2,0
SPTBN1,0
SAT2,0
RANGRF,0
DERA,0
SLC33A1,0
PTPRO,0
PLXND1,0
PPFIA2,0
AKAP11,0
SYNPR,0
MAGI1,0
FRY,0
SHISA2,0
IFT88,0
SOWAHC,0
CUX2,0
BEAN1,0
GAP43,0
INPP4A,0
ORC6,0
SEMA4C,0
ARID5A,0
SLC41A3,0
DUSP2,0
CPNE2,0
KITLG,0
PYDC1,0
RGMB,0
SPINT1,0
FGF13,0
ZNF536,0
USP24,0
MN1,0
KIAA0408,0
PTK2B,0
DDAH2,0
PRRC2A,0
PPP2CB,0
MOXD1,0
TUBB,0
PPP1R18,0
ASH2L,0
KIAA0319,0
TMEM35A,0
