,0
GRIN2A,0
SETD3,0
NAA60,0
NAALADL1,0
SERGEF,0
CBFA2T2,0
NANOS3,0
NARS1,0
CBLN4,0
CBX3,0
NAT14,0
NCBP2,0
NCDN,0
EGR4,0
SEPTIN5,0
EGR2,0
CCDC146,0
NDUFA1,0
EFTUD2,0
NDUFA2,0
N4BP2L2,0
CARTPT,0
CARNMT1,0
EIPR1,0
MRPS15,0
SIAE,0
CAMK2A,0
SHISA6,0
MRPS23,0
CAMK2N1,0
MRPS36,0
MSI2,0
EMC9,0
CCDC25,0
EMC7,0
MTPN,0
ELOC,0
CAP1,0
CAP2,0
ELMO1,0
MYLIP,0
MYRIP,0
CAPZA2,0
SEZ6L2,0
SGTB,0
SELENOF,0
NDUFA4,0
NDUFA8,0
SAP18,0
SAMHD1,0
SAMD4A,0
NIM1K,0
SAE1,0
CD99L2,0
RTN4R,0
CDC37L1,0
RTN4,0
DUSP6,0
RTCB,0
NIT1,0
RSPH1,0
CDH22,0
RSL24D1,0
RRP36,0
RRP12,0
DTNBP1,0
NKAIN3,0
CDK17,0
DUSP14,0
MRPL57,0
CD36,0
SARAF,0
NDUFB10,0
NDUFB2,0
SEC14L1,0
NDUFB4,0
CCDC85B,0
NDUFB8,0
SDHB,0
NDUFS8,0
NECTIN3,0
CD320,0
SDHA,0
ECPAS,0
SCHIP1,0
SCG5,0
CCNDBP1,0
DYNLL2,0
SCAND1,0
DYNC1LI1,0
NFX1,0
NHP2,0
EDF1,0
SIVA1,0
SKIV2L,0
CALM3,0
BHLHB9,0
BHLHE40,0
EXOC6B,0
MFSD13A,0
MGAT5B,0
MGST3,0
MIA3,0
SNX3,0
ETS2,0
SOS1,0
BLOC1S6,0
SNTG1,0
BMT2,0
BNIP3,0
SNRPD2,0
BOLA3,0
MIF,0
SNAP47,0
SMYD2,0
BRINP1,0
MICAL2,0
BRK1,0
METTL9,0
BEX2,0
MED6,0
FAM122B,0
SPIN1,0
SPCS1,0
SPATS2L,0
SPATC1L,0
SPATA7,0
SPATA2L,0
MEF2A,0
FABP3,0
SPAG16,0
SPA17,0
BCOR,0
BDH1,0
MEF2C,0
BDNF,0
MEIOB,0
BEND6,0
MEIS3,0
METTL21A,0
BCL6,0
RRAD,0
MLF1,0
MMD,0
ENY2,0
SLC30A3,0
SLC2A3,0
SLC29A4,0
MRPL14,0
CACNB2,0
SLC25A4,0
CACNG2,0
CACNG3,0
SLC37A1,0
SLC25A27,0
ENSA,0
SLC22A15,0
SLC1A6,0
SLC16A8,0
CADM3,0
MRPL23,0
CALB1,0
MRPL51,0
ENKD1,0
SLC25A12,0
SMG7,0
SLC39A10,0
CABIN1,0
BSCL2,0
SMARCA2,0
BTBD10,0
ERBB4,0
BTBD8,0
BTG3,0
SLIRP,0
SLC8A2,0
MPC2,0
SLC39A14,0
SLC7A4,0
SLC7A11,0
SLC6A7,0
C2CD2L,0
EPB41L3,0
CA10,0
CA11,0
MRI1,0
SLC39A4,0
CAB39L,0
C1QBP,0
