,0
MSH3,0
NID1,0
KCNJ16,0
BCL11B,0
CANX,0
MATN2,0
CNN3,0
KATNA1,0
KAT2B,0
ARL1,0
JUNB,0
PXK,0
CAPN2,0
SREBF1,0
SAPCD2,0
ITPRID2,0
ITPR2,0
ARHGEF6,0
ITM2A,0
ARHGEF26,0
ARL6IP4,0
SRSF9,0
SPCS2,0
SPAG9,0
SNORC,0
DHDDS,0
SCD,0
RAMP2,0
RAMP1,0
COL18A1,0
COL12A1,0
COL11A1,0
DIO2,0
SCARB1,0
DIPK1C,0
CNTNAP4,0
DISP3,0
SCAMP2,0
RFTN2,0
NADK2,0
RFX4,0
ARNT2,0
SOX6,0
SASH1,0
NKAIN3,0
ITIH5,0
ITGB8,0
SUSD1,0
NOL8,0
ID4,0
SYMPK,0
NOTCH1,0
APCDD1,0
ID2,0
NOTCH3,0
PSMB2,0
DPY19L3,0
S100A11,0
HSD17B4,0
RYK,0
PSD2,0
RXRA,0
DTNA,0
TAF4,0
HNRNPA3,0
TANGO6,0
APOLD1,0
IFI27,0
IFI27L2,0
CAST,0
ITGAV,0
ITGA7,0
PTPRZ1,0
ARHGAP5,0
MBD2,0
NKAIN4,0
N4BP2L2,0
STARD4,0
DNPEP,0
CALU,0
SALL1,0
STMP1,0
STOM,0
IL17D,0
S100B,0
NMB,0
S100A13,0
IGFBP7,0
PTGIS,0
AQP4,0
MPV17,0
MAP3K5,0
CALR,0
COL4A1,0
SEPTIN8,0
SEPTIN9,0
LRRC8A,0
SERF2,0
SERP1,0
RBSN,0
CACHD1,0
RBP1,0
LRP4,0
RBM6,0
NBEAL1,0
DAAM2,0
LRP10,0
LRIG1,0
RBM23,0
RBM19,0
DARS1,0
SH2B3,0
DBI,0
SEPTIN2,0
C1S,0
RDH5,0
LTBP3,0
RELN,0
SDCBP2,0
BAALC,0
SDHD,0
MAOA,0
RDX,0
SEC11A,0
SEC24D,0
MAN1A2,0
CA2,0
B3GLCT,0
B3GAT2,0
MAGI3,0
CA4,0
MAF1,0
SEMA5A,0
CYB5B,0
SEMA5B,0
SEMA6A,0
SEPTIN11,0
C1R,0
CTSO,0
DCAKD,0
LAMC1,0
KXD1,0
SLC30A7,0
NEK7,0
KLHL3,0
RARS1,0
SCD5,0
RAPGEF3,0
SLC7A5,0
DENND2B,0
SLCO1C1,0
NES,0
DENND5A,0
KLF3,0
KLF2,0
COL5A2,0
CALCOCO2,0
KIF5B,0
SMC4,0
SLC2A1,0
LAPTM5,0
ATM,0
NEK6,0
NCAN,0
CTSL,0
SCLT1,0
LMO2,0
NCOR2,0
SCG3,0
SIPA1L2,0
SIRT2,0
BCAN,0
COL3A1,0
LIFR,0
CDO1,0
NECAB2,0
DDAH1,0
CTSH,0
SLC18B1,0
SLC22A5,0
LGALS3BP,0
DDIT4,0
LGALS3,0
SLC12A4,0
PRRG1,0
RWDD1,0
ANP32A,0
CRISPLD1,0
EPAS1,0
PLSCR4,0
RPL12,0
VPS13C,0
EPB41L5,0
CEP85L,0
MIER3,0
PCSK5,0
VWA1,0
PLEC,0
VWF,0
ACTN4,0
FADS2,0
BTBD3,0
PLAC9,0
WFS1,0
EPHB3,0
WTIP,0
VCAN,0
MLLT6,0
ENTPD2,0
MGST1,0
PANK1,0
GLO1,0
PARM1,0
PNOC,0
UGDH,0
PARP8,0
EMP3,0
ADIRF,0
GFAP,0
ADI1,0
ENAH,0
GEMIN4,0
PAX6,0
ENGASE,0
GCC2,0
PBLD,0
ADD3,0
GATAD2A,0
VASP,0
GAREM2,0
HIPK2,0
XPC,0
ERBB3,0
ZFP36L2,0
ZFPL1,0
PIK3R3,0
ZHX3,0
CDK12,0
ABCG2,0
FAM76B,0
MT1E,0
EXOC6B,0
PER1,0
ZNF462,0
MSI2,0
EZR,0
ZNF703,0
MPDZ,0
PGAP6,0
CDS2,0
ZNRF3,0
RNF168,0
PEA15,0
ACOX1,0
EVI5,0
ZEB1,0
PDE8A,0
YBX3,0
YIF1A,0
PDGFRA,0
PDIA3,0
ZBTB10,0
ZBTB16,0
FOXF2,0
PDPN,0
FNBP4,0
FKBP7,0
ZBTB47,0
FGFR3,0
ERRFI1,0
FGFR2,0
FBXL5,0
PDZD8,0
FBLN1,0
FAT1,0
MMP2,0
GNA12,0
AEBP2,0
GNAI2,0
ANGEL1,0
CLDN10,0
NRIP3,0
GRN,0
CSNK1A1,0
EEF1D,0
NT5E,0
RRN3,0
EFHD2,0
AMOTL1,0
METRN,0
TMEM216,0
CCDC59,0
OGFRL1,0
MYL9,0
EGFL7,0
EGLN3,0
PPT1,0
METTL7A,0
MYO10,0
TUT4,0
TMCO1,0
GYG1,0
ANOS1,0
BZW1,0
NR2F2,0
HINT2,0
TBCEL,0
HEY1,0
PRPSAP1,0
HES1,0
HEPACAM,0
PRPS1,0
CLEC3B,0
HEATR5A,0
PRMT3,0
DYNLT1,0
HADH,0
CCDC173,0
ANKRD26,0
ANKRD11,0
H4C3,0
MDK,0
TMPO,0
RPS4Y2,0
MFAP3L,0
GOLM1,0
AIF1L,0
RPLP2,0
TRRAP,0
AHNAK,0
GOLIM4,0
RPLP1,0
RIMS2,0
TSPAN3,0
GP1BB,0
PALLD,0
TST,0
PPIL4,0
PPIF,0
CHD4,0
TTC39C,0
MGAT4C,0
RPL31,0
CHCHD2,0
ELOVL2,0
GNG7,0
TRIOBP,0
SDCBP,0
TP53BP2,0
MFSD14B,0
TNS3,0
GPR17,0
PPP1R15B,0
MFSD2A,0
GPBP1,0
RPS26,0
AKAP13,0
TPM2,0
PPP1R12A,0
OSBPL2,0
MXD4,0
P3H4,0
TRIB1,0
GPCPD1,0
TRIM47,0
CCN2,0
PPP1R16B,0
MYO16,1
MTMR9,1
NAA40,1
CPEB3,1
MTURN,1
MYADM,1
NAP1L3,1
PLD3,1
NAV3,1
NUCB2,1
NYAP1,1
OLFM3,1
CHST15,1
CHST1,1
OPA1,1
OPCML,1
OPRK1,1
CHPT1,1
OTUB2,1
OTUD7A,1
CHL1,1
PAK3,1
PAK5,1
NRXN2,1
PALM2AKAP2,1
PCDH10,1
PCDH9,1
PCGF2,1
PCSK2,1
CEP70,1
PCYOX1,1
PDCD4,1
CEP170B,1
PDZD2,1
PDZRN4,1
PEG3,1
PEX5L,1
PGAP4,1
PGM2L1,1
PAM,1
NAV1,1
NRCAM,1
CLINT1,1
NCALD,1
NCAM1,1
NCAM2,1
NCEH1,1
NCOA6,1
NDRG1,1
NECAB1,1
NEGR1,1
NELFA,1
NEURL1,1
NEURL1B,1
NEXMIF,1
NFASC,1
NFIA,1
NR4A3,1
NFIL3,1
NGEF,1
NIN,1
CNNM4,1
NKAIN2,1
CNFN,1
CMIP,1
NLGN1,1
CLVS2,1
NOL4L,1
NOVA2,1
CLOCK,1
NPAS2,1
NPHP4,1
NPPA,1
NGB,1
NLK,1
LHFPL4,1
CPVL,1
GRIN2B,1
EFNA5,1
GRIN1,1
GRIK5,1
GRIK3,1
GRIK2,1
GRIA3,1
GRIA2,1
GPRIN3,1
GPR63,1
GPR26,1
GPR22,1
EID2B,1
GPR176,1
GPR162,1
GPR107,1
GPM6A,1
GPD2,1
GPD1L,1
GRIP1,1
EIF4G3,1
GRK3,1
GSK3B,1
ICA1L,1
HTR5A,1
DPYSL3,1
HS3ST4,1
DSCAM,1
HPCAL4,1
HNRNPA2B1,1
HMGCLL1,1
HMGB1,1
HIP1,1
HINT3,1
DUSP7,1
HECW2,1
HECTD4,1
HCN4,1
HACD2,1
GUCY1A2,1
GUCY1A1,1
EDEM3,1
GRM5,1
GNPTAB,1
ELAVL1,1
ELFN2,1
FRMPD4,1
FOXP2,1
ERC1,1
FOXK1,1
FOXG1,1
FNDC3A,1
FKBP1B,1
FBXL17,1
FARP1,1
FAR2,1
EXOC2,1
FAM81A,1
FAM3C,1
FAM234B,1
FAM217B,1
FAM189A1,1
FAM171B,1
FAM171A2,1
FAM163B,1
EPHB2,1
EPHA7,1
FUT9,1
FXYD6,1
GNB4,1
ELMOD2,1
GNB2,1
GNAQ,1
GNAO1,1
GNAL,1
EMC10,1
GJC1,1
GIT1,1
DPP10,1
GFPT1,1
GCA,1
GAS7,1
GAN,1
EPB41L1,1
GALNT16,1
GAL3ST3,1
GABRG3,1
GABRA3,1
GABBR2,1
GDA,1
MRTFB,1
IER5,1
IFT81,1
CXADR,1
MAGEE1,1
LSM11,1
LSAMP,1
LRRC6,1
CYRIA,1
LRRC55,1
CYTH3,1
LRP1B,1
DACT3,1
LRCH1,1
LRATD2,1
LONRF1,1
LNPEP,1
LMTK3,1
LMTK2,1
LMO3,1
LMBRD2,1
LINGO2,1
MAN2A1,1
LIMK1,1
MAP2,1
MAP6,1
MORN4,1
MMP16,1
CREG2,1
ZYG11B,1
MICU3,1
MGAT3,1
MFHAS1,1
METTL5,1
CSGALNACT1,1
CSNK1G3,1
MDGA2,1
CSRNP3,1
MCUB,1
CTNND2,1
MASP1,1
MARCHF6,1
MARCHF3,1
MAPK8IP2,1
MAPK1,1
MAP3K9,1
LGI2,1
LGALSL,1
LETMD1,1
KCNK3,1
KCNJ4,1
KCNIP2,1
KCNC1,1
KAZN,1
KATNAL1,1
JADE1,1
IVNS1ABP,1
ITSN1,1
DNAJC6,1
ISYNA1,1
ISOC1,1
IQSEC2,1
DNM3,1
INKA1,1
DOC2A,1
DOCK3,1
IKZF4,1
IGSF21,1
KCNK9,1
KCNMA1,1
KCNQ5,1
KCTD21,1
KLHL8,1
KLHL14,1
DENND11,1
KLHL1,1
KLF7,1
KLF13,1
KIT,1
DGKH,1
DGKI,1
IFI6,1
KIF5A,1
KIF21B,1
DHRS13,1
KIDINS220,1
KIAA1671,1
KIAA0895,1
KHDRBS3,1
DIP2A,1
DISP2,1
DKK3,1
KIF3B,1
CDKN1C,1
FAF1,1
PHLPP2,1
SPATA20,1
SOX5,1
SOSTDC1,1
ARRDC4,1
SORCS1,1
SOCS7,1
SOBP,1
ASAP1,1
SNX7,1
ARL5B,1
SMYD5,1
SLITRK5,1
SLIT1,1
ASTN1,1
ASTN2,1
SLC8A1,1
SLC39A6,1
SLC35F2,1
SLC35F1,1
SLC30A4,1
SMIM13,1
SPINT2,1
SPOCK1,1
ARL10,1
SUN1,1
SULF2,1
SULF1,1
STX7,1
ARFGAP3,1
STUM,1
ARFGEF3,1
STT3B,1
ARHGAP20,1
STAU2,1
ST8SIA1,1
ST3GAL1,1
SSBP3,1
SSBP2,1
ARHGEF12,1
SRRM4,1
ARHGEF7,1
ARID1A,1
SRCIN1,1
SPRY2,1
SPOP,1
SLC30A10,1
SUZ12,1
SLC26A11,1
ATP13A3,1
B3GALT2,1
SEMA4B,1
SDK2,1
BACE2,1
BACH2,1
BAIAP2,1
SDC3,1
SCUBE1,1
SCN8A,1
SEMA4G,1
SCN3B,1
BCAT1,1
SATB2,1
SARM1,1
SAMD12,1
RWDD2A,1
RUNX1T1,1
RUNDC3B,1
RUBCN,1
RSPO3,1
SCN3A,1
AXIN2,1
SEMA6D,1
ATXN10,1
SLC25A36,1
SLC12A5,1
ATP2A2,1
ATP2B1,1
ATP2B2,1
SLC10A4,1
SIK3,1
SIAH3,1
SHOC2,1
SHISA9,1
SHB,1
SH3GLB1,1
SH3D19,1
SGPP1,1
SETBP1,1
SESN3,1
SERTM1,1
SERPINI1,1
ATP8A1,1
ATP9A,1
ATRNL1,1
ATMIN,1
RPS6KA6,1
SV2B,1
APBB2,1
WASF1,1
ACTN2,1
VPS41,1
VHL,1
ADAMTS3,1
ADAMTSL2,1
ADCY1,1
VAT1L,1
ADCY5,1
WDR45B,1
VAPB,1
ADGRB2,1
ADGRB3,1
ADRA2A,1
UBQLN2,1
TYW5,1
TXNRD2,1
TULP4,1
AFG3L2,1
TTYH3,1
USP46,1
WNT4,1
WWP1,1
XKR4,1
AAK1,1
ZNF7,1
ABCA3,1
ZNF385D,1
ZNF382,1
ZMYND8,1
ZMYND11,1
ZFPM2,1
ZEB2,1
ABHD6,1
ZDHHC22,1
ABI3BP,1
ABR,1
ABRACL,1
ZCCHC12,1
ZBTB46,1
ZBTB43,1
ZBTB38,1
ZADH2,1
YWHAE,1
XYLT1,1
TTLL1,1
SYN2,1
AGAP1,1
TSPYL4,1
TM6SF1,1
TLE4,1
TIMP2,1
TIAM2,1
THRA,1
THAP1,1
TET3,1
TENM3,1
TCAF1,1
TM9SF3,1
TBR1,1
ANO4,1
TAOK1,1
TANC2,1
TAC3,1
SYT7,1
SYT6,1
SYT13,1
SYNPR,1
APBA1,1
ANKS1B,1
TMEM108,1
TMEM121B,1
TMEM135,1
TSPAN5,1
TSHZ1,1
AHI1,1
TRPM3,1
TRMT9B,1
TRIP13,1
TRIM69,1
AKAP6,1
TOMM20,1
ALCAM,1
TMX4,1
TMEM9,1
TMEM74B,1
TMEM74,1
TMEM63C,1
TMEM59L,1
TMEM268,1
TMEM245,1
AMPD2,1
TMEM169,1
TMEM163,1
AGL,1
RPS6KA2,1
SLC24A2,1
PRKCI,1
RADIL,1
POU2F2,1
PODXL2,1
CCDC30,1
RGMA,1
PNMA2,1
RGS17,1
RABGAP1L,1
CAMK4,1
CCDC3,1
CAMKV,1
PLXDC2,1
PRKCE,1
CCDC24,1
RAB3B,1
RAP1GAP2,1
RAB39B,1
PRKN,1
RHOV,1
RIPOR1,1
RIT2,1
PLPPR4,1
PLPPR1,1
CACNA2D2,1
CACNA2D3,1
PRKAR2B,1
CCNQ,1
RAPH1,1
CADM2,1
CCDC91,1
PPP1R26,1
PPP2R3A,1
CALN1,1
CADM1,1
RASAL1,1
CCNA1,1
CACUL1,1
PPP1R13B,1
RND1,1
CCDC85A,1
CACNG8,1
PRKAR2A,1
RASGEF1A,1
PPM1L,1
RASL11B,1
PTK2B,1
CACNB4,1
CALY,1
RBFOX1,1
RALYL,1
PPM1E,1
PRICKLE2,1
PLEKHA6,1
PPP1R1B,1
RNF128,1
PWWP2A,1
RNF41,1
PIANP,1
CDH3,1
PTPRK,1
PSIP1,1
ROBO2,1
PTPRU,1
ROCK2,1
PIK3C2B,1
PIK3CB,1
PSD3,1
CDC23,1
PJA2,1
CDH6,1
BMPR2,1
CAPRIN1,1
BRAF,1
PSAP,1
PTPA,1
PI4K2A,1
CDH24,1
BRINP3,1
PTCH1,1
BRWD1,1
CAV1,1
PRR36,1
PKP4,1
RAB11FIP4,1
PRUNE1,1
CDKL2,1
PKIB,1
PITPNC1,1
BRMS1L,1
CDH22,1
CDH13,1
HPCAL1,2
TACC2,2
TAFA2,2
TNFRSF21,2
TNKS,2
PPP4C,2
OCIAD2,2
HNRNPUL1,2
TNR,2
HNRNPAB,2
TMOD1,2
TMEM35A,2
PTBP2,2
TMEM200C,2
TBC1D1,2
HDAC9,2
HDGF,2
PROX1,2
HBEGF,2
THSD7A,2
TENT4A,2
PRRC2B,2
PRSS12,2
NRP2,2
NPM1,2
TMEM106C,2
GTF3C2,2
NT5DC2,2
GSTO1,2
TBCCD1,2
GSE1,2
TMEM132A,2
NTAN1,2
PRKCA,2
NUP88,2
GRIP2,2
TMEM196,2
NUP93,2
NXPH2,2
TBC1D14,2
TAPT1,2
RPS27A,2
PPM1K,2
TOP2B,2
ZBTB6,2
PDLIM4,2
FNIP2,2
ZBTB20,2
PKIG,2
FOXN3,2
XPR1,2
PLCH2,2
FRZB,2
FSCN1,2
FTSJ1,2
VWC2,2
VSTM2L,2
VPS72,2
VPS51,2
FGF9,2
FGF14,2
FBXO46,2
ZCCHC14,2
FAM110B,2
FAM131B,2
ZSWIM6,2
ZNF706,2
ZNF704,2
PHF2,2
PI4KB,2
PCNP,2
PGLS,2
ZMIZ1,2
PGAP1,2
ZFP28,2
PIK3R2,2
FAT3,2
FAT4,2
ZDBF2,2
PID1,2
PCGF5,2
VGLL4,2
PLS3,2
PPA1,2
PPFIA2,2
TTC3,2
TTC28,2
GNG2,2
PAGR1,2
TSPAN18,2
PALMD,2
PACS2,2
PPP1CC,2
PPP1R18,2
TRIM28,2
TRAK1,2
TRAF2,2
GPN3,2
TOX3,2
PABPC1,2
TNRC18,2
GNAI1,2
POU3F1,2
VEGFB,2
GAP43,2
PCDH7,2
PLXNA2,2
PBX1,2
VASH2,2
PLXNA4,2
TXNRD1,2
PLXNC1,2
USP31,2
USP24,2
USP22,2
USP21,2
UNC5D,2
POLG2,2
GLRA3,2
PATZ1,2
HS6ST3,2
NKAIN1,2
HSF4,2
LPIN1,2
MYCN,2
MYC,2
SH2B2,2
RHOU,2
LRCH2,2
SFT2D2,2
SFI1,2
SF3A2,2
LRP12,2
SETMAR,2
SERTAD4,2
MTHFD2L,2
LRRC7,2
LRRC75A,2
RNF150,2
RNF152,2
LPAR2,2
MAD2L1BP,2
LONRF2,2
RHOBTB1,2
RCC2,2
NAV2,2
PHF21A,2
RFK,2
RFLNB,2
NAIP,2
RFX3,2
RFX7,2
LIMCH1,2
SLA,2
SIMC1,2
LIX1L,2
LMAN2L,2
N4BP1,2
RGMB,2
SHISA2,2
SHC3,2
SH3RF3,2
MRPS26,2
MAF,2
MRPL43,2
MIIP,2
RPAIN,2
MDGA1,2
MIDEAS,2
RPIA,2
RPL24,2
MEIS2,2
MICAL3,2
METAP1,2
RPUSD4,2
RPL26,2
RPL35A,2
RPS5,2
MEX3A,2
RPS4X,2
RPS3A,2
RPS3,2
MCTP1,2
MCM7,2
SAMD14,2
MAZ,2
MRPL13,2
RNF165,2
SEMA3C,2
SEC61B,2
MAN1C1,2
SDK1,2
RNF182,2
MN1,2
RBM34,2
MMP24,2
ROBO1,2
SCG2,2
MLLT3,2
SCAI,2
SBK1,2
MAST4,2
MATK,2
MINDY2,2
MAPK8,2
LACC1,2
RBFOX2,2
KRT10,2
NHSL1,2
IRS2,2
ST3GAL3,2
RAB24,2
